job_id,parent_id,url,sub_job_id,routing_key,recorded_throughput
61828f8a-b2fc-4800-b817-544c6b0e8d55,61828f8a-b2fc-4800-b817-544c6b0e8d55,http://203.160.91.76:11876/piece/baga6ea4seaqeegsfeyqlyvccmnklnxab2sl3da7zsguqgaq7gc57fthps2ndudi,5facdd7d-043b-4778-bb3c-1e5dd742866e,us_east,92.66767145017891
6fdc8043-0101-450a-9733-5a5c54de69e0,6fdc8043-0101-450a-9733-5a5c54de69e0,http://120.236.8.226:6940/piece/baga6ea4seaqczxubtrvdzqk2llihfl2i4wrda7qo5r65i7zco67xhgbp2trpily,cab055bc-39d4-40a0-a59f-d34e3a3f2359,us_east,92.46529203287442
e1032366-5276-4375-9262-a854b777054e,e1032366-5276-4375-9262-a854b777054e,http://120.236.8.226:6940/piece/baga6ea4seaqczxubtrvdzqk2llihfl2i4wrda7qo5r65i7zco67xhgbp2trpily,96cfedb9-626e-4c3e-bb32-75d5016a8769,asia,91.88693716712672
7c626bba-3cbc-4664-a2e6-bfb7834978b5,7c626bba-3cbc-4664-a2e6-bfb7834978b5,http://yablufc.ddns.net:7878/piece/baga6ea4seaqb4lqf6fzjomlnhn3jahwxg52ewgcbjelzyflqjjuc7by224hbwla,f96b3600-8b22-41c9-bf56-2483e33ec301,us_east,91.19206341267082
f84dd79d-0bfb-4c3b-9d43-a8a7dce26fa7,f84dd79d-0bfb-4c3b-9d43-a8a7dce26fa7,http://120.236.8.226:6940/piece/baga6ea4seaqczxubtrvdzqk2llihfl2i4wrda7qo5r65i7zco67xhgbp2trpily,a40ae954-9fb9-436c-974e-a370148900ff,us_east,90.56078179496798
63ca3798-7166-4b9c-8859-ae752135a259,63ca3798-7166-4b9c-8859-ae752135a259,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,2be9eb4c-88c6-4127-86d1-d236b75d106b,hong_kong,90.1563735700098
9a7d8296-9d9d-48c5-86af-21460bc4ba69,9a7d8296-9d9d-48c5-86af-21460bc4ba69,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,a8e99a2b-f45a-475f-8226-c23139d72606,singapore,89.9466091036041
00ffb82c-e6d6-4d78-a278-acb216fde739,00ffb82c-e6d6-4d78-a278-acb216fde739,http://203.160.91.76:11876/piece/baga6ea4seaqeegsfeyqlyvccmnklnxab2sl3da7zsguqgaq7gc57fthps2ndudi,ddea949b-6ed9-478d-b55e-c0f42d037d5d,us_east,89.76660767834318
c1c718bc-1407-4678-8539-a16e9bcf46e1,c1c718bc-1407-4678-8539-a16e9bcf46e1,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,b8d9a3d4-83b2-4297-a57b-ad2617f4ad54,hong_kong,89.34674440261934
fe5f3e98-238a-4288-b48f-eae5cd4f3584,fe5f3e98-238a-4288-b48f-eae5cd4f3584,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,236adce9-d8f8-4aa6-b325-f320c0b35e71,singapore,89.24798893823728
9a7d8296-9d9d-48c5-86af-21460bc4ba69,9a7d8296-9d9d-48c5-86af-21460bc4ba69,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,ba90e1fc-bade-4c4f-bdf9-1980da6ab1ec,singapore,89.20287893617316
aafdc19e-7c35-4413-8c84-5e70a28b0c97,aafdc19e-7c35-4413-8c84-5e70a28b0c97,http://157.148.101.187:58420/piece/baga6ea4seaqev6jwzmjtsppdyhaocy4ao5ky5e2lbygxvskyam7uaneemtw54dy,fa867e00-8cfe-4e59-8b20-5657746c407f,us_east,88.91324025449373
c1c718bc-1407-4678-8539-a16e9bcf46e1,c1c718bc-1407-4678-8539-a16e9bcf46e1,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,cf937433-9a1d-47b7-b1df-ec83762e4a81,hong_kong,88.26737198532545
63ca3798-7166-4b9c-8859-ae752135a259,63ca3798-7166-4b9c-8859-ae752135a259,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,7d081531-e10c-4046-887b-c16f904fa491,hong_kong,86.75029247262023
11603013-d76a-4ee8-a557-3531e27b0df1,11603013-d76a-4ee8-a557-3531e27b0df1,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,18ed96cd-946f-4f44-b0b1-161ca3398a12,us_east,85.29786958896582
